date,lines,messages,nicks,tz,format,source,days_observed,days_in_range,undated_lines,fragments
2007-09-30,20,0,0,unknown,undated,jbosnu/2007_09/2007_09_30-02_22.txt,,,20,1
2007-10-01,21,0,0,unknown,undated,jbosnu/2007_10/2007_10_01-02_22.txt,,,21,1
2007-10-02,14,0,0,unknown,undated,jbosnu/2007_10/2007_10_02-02_22.txt,,,14,1
2007-10-03,22,0,0,unknown,undated,jbosnu/2007_10/2007_10_03-02_21.txt,,,22,1
2007-10-04,31,0,0,unknown,undated,jbosnu/2007_10/2007_10_04-02_22.txt,,,31,1
2007-10-05,19,0,0,unknown,undated,jbosnu/2007_10/2007_10_05-02_22.txt,,,19,1
2007-10-06,14,0,0,unknown,undated,jbosnu/2007_10/2007_10_06-02_22.txt,,,14,1
2007-10-07,8,0,0,unknown,undated,jbosnu/2007_10/2007_10_07-02_22.txt,,,8,1
2007-10-08,14,0,0,unknown,undated,jbosnu/2007_10/2007_10_08-02_21.txt,,,14,1
2007-10-09,19,0,0,unknown,undated,jbosnu/2007_10/2007_10_09-02_22.txt,,,19,1
2007-10-10,15,0,0,unknown,undated,jbosnu/2007_10/2007_10_10-02_21.txt,,,15,1
2007-10-11,7,0,0,unknown,undated,jbosnu/2007_10/2007_10_11-02_22.txt,,,7,1
2007-10-12,9,0,0,unknown,undated,jbosnu/2007_10/2007_10_12-02_21.txt,,,9,1
2007-10-13,21,0,0,unknown,undated,jbosnu/2007_10/2007_10_13-02_21.txt,,,21,1
2007-10-14,14,0,0,unknown,undated,jbosnu/2007_10/2007_10_14-02_22.txt,,,14,1
2007-10-15,27,0,0,unknown,undated,jbosnu/2007_10/2007_10_15-02_22.txt,,,27,1
2007-10-16,25,0,0,unknown,undated,jbosnu/2007_10/2007_10_16-02_22.txt,,,25,1
2007-10-17,37,0,0,unknown,undated,jbosnu/2007_10/2007_10_17-02_22.txt,,,37,1
2007-10-18,42,0,0,unknown,undated,jbosnu/2007_10/2007_10_18-02_22.txt,,,42,1
2007-10-19,22,0,0,unknown,undated,jbosnu/2007_10/2007_10_19-02_22.txt,,,22,1
2007-10-20,27,0,0,unknown,undated,jbosnu/2007_10/2007_10_20-02_22.txt,,,27,1
2007-10-21,15,0,0,unknown,undated,jbosnu/2007_10/2007_10_21-02_22.txt,,,15,1
2007-10-22,24,0,0,unknown,undated,jbosnu/2007_10/2007_10_22-02_22.txt,,,24,1
2007-10-23,17,0,0,unknown,undated,jbosnu/2007_10/2007_10_23-02_21.txt,,,17,1
2007-10-24,19,0,0,unknown,undated,jbosnu/2007_10/2007_10_24-02_22.txt,,,19,1
2007-10-25,27,0,0,unknown,undated,jbosnu/2007_10/2007_10_25-02_21.txt,,,27,1
2007-10-26,17,0,0,unknown,undated,jbosnu/2007_10/2007_10_26-02_22.txt,,,17,1
2007-10-27,23,0,0,unknown,undated,jbosnu/2007_10/2007_10_27-02_21.txt,,,23,1
2007-10-28,37,0,0,unknown,undated,jbosnu/2007_10/2007_10_28-02_22.txt,,,37,1
2007-10-29,23,0,0,unknown,undated,jbosnu/2007_10/2007_10_29-02_21.txt,,,23,1
2007-10-30,18,0,0,unknown,undated,jbosnu/2007_10/2007_10_30-02_22.txt,,,18,1
2007-10-31,18,0,0,unknown,undated,jbosnu/2007_10/2007_10_31-02_22.txt,,,18,1
2007-11-01,8,0,0,unknown,undated,jbosnu/2007_11/2007_11_01-02_22.txt,,,8,1
2007-11-02,11,0,0,unknown,undated,jbosnu/2007_11/2007_11_02-02_21.txt,,,11,1
2007-11-03,10,0,0,unknown,undated,jbosnu/2007_11/2007_11_03-02_21.txt,,,10,1
2007-11-05,13,0,0,unknown,undated,jbosnu/2007_11/2007_11_05-02_21.txt,,,13,1
2007-11-06,28,0,0,unknown,undated,jbosnu/2007_11/2007_11_06-02_22.txt,,,28,1
2007-11-07,39,0,0,unknown,undated,jbosnu/2007_11/2007_11_07-02_22.txt,,,39,1
2007-11-08,24,0,0,unknown,undated,jbosnu/2007_11/2007_11_08-02_22.txt,,,24,1
2007-11-09,49,0,0,unknown,undated,jbosnu/2007_11/2007_11_09-02_22.txt,,,49,1
2007-11-10,11,0,0,unknown,undated,jbosnu/2007_11/2007_11_10-02_22.txt,,,11,1
2007-11-11,19,0,0,unknown,undated,jbosnu/2007_11/2007_11_11-02_22.txt,,,19,1
2007-11-12,20,0,0,unknown,undated,jbosnu/2007_11/2007_11_12-02_21.txt,,,20,1
2007-11-13,31,0,0,unknown,undated,jbosnu/2007_11/2007_11_13-02_22.txt,,,31,1
2007-11-14,26,0,0,unknown,undated,jbosnu/2007_11/2007_11_14-02_22.txt,,,26,1
2007-11-15,15,0,0,unknown,undated,jbosnu/2007_11/2007_11_15-02_22.txt,,,15,1
2007-11-16,17,0,0,unknown,undated,jbosnu/2007_11/2007_11_16-02_22.txt,,,17,1
2007-11-17,18,0,0,unknown,undated,jbosnu/2007_11/2007_11_17-02_21.txt,,,18,1
2007-11-18,23,0,0,unknown,undated,jbosnu/2007_11/2007_11_18-02_22.txt,,,23,1
2007-11-19,24,0,0,unknown,undated,jbosnu/2007_11/2007_11_19-02_22.txt,,,24,1
2007-11-20,29,0,0,unknown,undated,jbosnu/2007_11/2007_11_20-02_22.txt,,,29,1
2007-11-21,8,0,0,unknown,undated,jbosnu/2007_11/2007_11_21-02_21.txt,,,8,1
2007-11-22,24,0,0,unknown,undated,jbosnu/2007_11/2007_11_22-02_22.txt,,,24,1
2007-11-23,16,0,0,unknown,undated,jbosnu/2007_11/2007_11_23-02_22.txt,,,16,1
2007-11-24,23,0,0,unknown,undated,jbosnu/2007_11/2007_11_24-02_21.txt,,,23,1
2007-11-25,18,0,0,unknown,undated,jbosnu/2007_11/2007_11_25-02_22.txt,,,18,1
2007-11-26,23,0,0,unknown,undated,jbosnu/2007_11/2007_11_26-02_22.txt,,,23,1
2007-11-27,20,0,0,unknown,undated,jbosnu/2007_11/2007_11_27-02_22.txt,,,20,1
2007-11-28,30,0,0,unknown,undated,jbosnu/2007_11/2007_11_28-02_22.txt,,,30,1
2007-11-29,16,0,0,unknown,undated,jbosnu/2007_11/2007_11_29-02_22.txt,,,16,1
2007-11-30,27,0,0,unknown,undated,jbosnu/2007_11/2007_11_30-02_21.txt,,,27,1
2007-12-01,15,0,0,unknown,undated,jbosnu/2007_12/2007_12_01-02_21.txt,,,15,1
2007-12-04,19,0,0,unknown,undated,jbosnu/2007_12/2007_12_04-02_21.txt,,,19,1
2007-12-05,18,0,0,unknown,undated,jbosnu/2007_12/2007_12_05-02_21.txt,,,18,1
2007-12-06,15,0,0,unknown,undated,jbosnu/2007_12/2007_12_06-02_21.txt,,,15,1
2007-12-07,20,0,0,unknown,undated,jbosnu/2007_12/2007_12_07-02_21.txt,,,20,1
2007-12-09,11,0,0,unknown,undated,jbosnu/2007_12/2007_12_09-02_21.txt,,,11,1
2007-12-10,29,0,0,unknown,undated,jbosnu/2007_12/2007_12_10-02_21.txt,,,29,1
2007-12-11,20,0,0,unknown,undated,jbosnu/2007_12/2007_12_11-02_21.txt,,,20,1
2007-12-12,33,0,0,unknown,undated,jbosnu/2007_12/2007_12_12-02_21.txt,,,33,1
2007-12-13,32,0,0,unknown,undated,jbosnu/2007_12/2007_12_13-02_21.txt,,,32,1
2007-12-14,13,0,0,unknown,undated,jbosnu/2007_12/2007_12_14-02_21.txt,,,13,1
2007-12-15,18,0,0,unknown,undated,jbosnu/2007_12/2007_12_15-02_21.txt,,,18,1
2007-12-16,9,0,0,unknown,undated,jbosnu/2007_12/2007_12_16-02_21.txt,,,9,1
2007-12-17,24,0,0,unknown,undated,jbosnu/2007_12/2007_12_17-02_21.txt,,,24,1
2007-12-18,17,0,0,unknown,undated,jbosnu/2007_12/2007_12_18-02_21.txt,,,17,1
2007-12-19,12,0,0,unknown,undated,jbosnu/2007_12/2007_12_19-02_21.txt,,,12,1
2007-12-20,12,0,0,unknown,undated,jbosnu/2007_12/2007_12_20-02_21.txt,,,12,1
2007-12-21,15,0,0,unknown,undated,jbosnu/2007_12/2007_12_21-02_21.txt,,,15,1
2007-12-22,12,0,0,unknown,undated,jbosnu/2007_12/2007_12_22-02_21.txt,,,12,1
2007-12-23,11,0,0,unknown,undated,jbosnu/2007_12/2007_12_23-02_21.txt,,,11,1
2007-12-24,9,0,0,unknown,undated,jbosnu/2007_12/2007_12_24-02_21.txt,,,9,1
2007-12-25,7,0,0,unknown,undated,jbosnu/2007_12/2007_12_25-02_21.txt,,,7,1
2007-12-26,13,0,0,unknown,undated,jbosnu/2007_12/2007_12_26-02_21.txt,,,13,1
2007-12-27,7,0,0,unknown,undated,jbosnu/2007_12/2007_12_27-02_21.txt,,,7,1
2007-12-28,12,0,0,unknown,undated,jbosnu/2007_12/2007_12_28-02_22.txt,,,12,1
2007-12-30,17,0,0,unknown,undated,jbosnu/2007_12/2007_12_30-02_21.txt,,,17,1
2007-12-31,7,0,0,unknown,undated,jbosnu/2007_12/2007_12_31-02_21.txt,,,7,1
2008-01-01,10,0,0,unknown,undated,jbosnu/2008_01/2008_01_01-02_21.txt,,,10,1
2008-01-02,10,0,0,unknown,undated,jbosnu/2008_01/2008_01_02-02_21.txt,,,10,1
2008-01-03,9,0,0,unknown,undated,jbosnu/2008_01/2008_01_03-02_21.txt,,,9,1
2008-01-04,16,0,0,unknown,undated,jbosnu/2008_01/2008_01_04-02_21.txt,,,16,1
2008-01-05,7,0,0,unknown,undated,jbosnu/2008_01/2008_01_05-02_21.txt,,,7,1
2008-01-07,13,0,0,unknown,undated,jbosnu/2008_01/2008_01_07-02_21.txt,,,13,1
2008-01-08,13,0,0,unknown,undated,jbosnu/2008_01/2008_01_08-02_21.txt,,,13,1
2008-01-09,17,0,0,unknown,undated,jbosnu/2008_01/2008_01_09-02_22.txt,,,17,1
2008-01-10,17,0,0,unknown,undated,jbosnu/2008_01/2008_01_10-02_21.txt,,,17,1
2008-01-11,15,0,0,unknown,undated,jbosnu/2008_01/2008_01_11-02_21.txt,,,15,1
2008-01-12,10,0,0,unknown,undated,jbosnu/2008_01/2008_01_12-02_21.txt,,,10,1
2008-01-13,29,0,0,unknown,undated,jbosnu/2008_01/2008_01_13-02_21.txt,,,29,1
2008-01-14,24,0,0,unknown,undated,jbosnu/2008_01/2008_01_14-02_21.txt,,,24,1
2008-01-15,29,0,0,unknown,undated,jbosnu/2008_01/2008_01_15-02_21.txt,,,29,1
2008-01-16,27,0,0,unknown,undated,jbosnu/2008_01/2008_01_16-02_21.txt,,,27,1
2008-01-17,21,0,0,unknown,undated,jbosnu/2008_01/2008_01_17-02_21.txt,,,21,1
2008-01-18,69,0,0,unknown,undated,jbosnu/2008_01/2008_01_18-02_21.txt,,,69,1
2008-01-19,9,0,0,unknown,undated,jbosnu/2008_01/2008_01_19-02_21.txt,,,9,1
2008-01-20,25,0,0,unknown,undated,jbosnu/2008_01/2008_01_20-02_21.txt,,,25,1
2008-01-21,19,0,0,unknown,undated,jbosnu/2008_01/2008_01_21-02_21.txt,,,19,1
2008-01-22,15,0,0,unknown,undated,jbosnu/2008_01/2008_01_22-02_21.txt,,,15,1
2008-01-23,12,0,0,unknown,undated,jbosnu/2008_01/2008_01_23-02_21.txt,,,12,1
2008-01-24,15,0,0,unknown,undated,jbosnu/2008_01/2008_01_24-02_21.txt,,,15,1
2008-01-25,23,0,0,unknown,undated,jbosnu/2008_01/2008_01_25-02_21.txt,,,23,1
2008-01-26,9,0,0,unknown,undated,jbosnu/2008_01/2008_01_26-02_21.txt,,,9,1
2008-01-27,12,0,0,unknown,undated,jbosnu/2008_01/2008_01_27-02_21.txt,,,12,1
2008-01-28,7,0,0,unknown,undated,jbosnu/2008_01/2008_01_28-02_21.txt,,,7,1
2008-01-29,22,0,0,unknown,undated,jbosnu/2008_01/2008_01_29-02_21.txt,,,22,1
2008-01-30,18,0,0,unknown,undated,jbosnu/2008_01/2008_01_30-02_21.txt,,,18,1
2008-01-31,20,0,0,unknown,undated,jbosnu/2008_01/2008_01_31-02_21.txt,,,20,1
2008-02-01,15,0,0,unknown,undated,jbosnu/2008_02/2008_02_01-02_21.txt,,,15,1
2008-02-02,18,0,0,unknown,undated,jbosnu/2008_02/2008_02_02-02_21.txt,,,18,1
2008-02-05,23,0,0,unknown,undated,jbosnu/2008_02/2008_02_05-02_22.txt,,,23,1
2008-02-06,17,0,0,unknown,undated,jbosnu/2008_02/2008_02_06-02_21.txt,,,17,1
2008-02-07,41,0,0,unknown,undated,jbosnu/2008_02/2008_02_07-02_21.txt,,,41,1
2008-02-08,35,0,0,unknown,undated,jbosnu/2008_02/2008_02_08-02_21.txt,,,35,1
2008-02-09,24,0,0,unknown,undated,jbosnu/2008_02/2008_02_09-02_21.txt,,,24,1
2008-02-10,17,0,0,unknown,undated,jbosnu/2008_02/2008_02_10-02_21.txt,,,17,1
2008-02-11,37,2,2,unknown,undated,jbosnu/2008_02/2008_02_11-02_21.txt,,,37,1
2008-02-12,31,0,0,unknown,undated,jbosnu/2008_02/2008_02_12-02_21.txt,,,31,1
2008-02-13,26,0,0,unknown,undated,jbosnu/2008_02/2008_02_13-02_21.txt,,,26,1
2008-02-14,25,0,0,unknown,undated,jbosnu/2008_02/2008_02_14-02_21.txt,,,25,1
2008-02-15,18,0,0,unknown,undated,jbosnu/2008_02/2008_02_15-02_22.txt,,,18,1
2008-02-16,17,0,0,unknown,undated,jbosnu/2008_02/2008_02_16-02_22.txt,,,17,1
2008-02-17,22,0,0,unknown,undated,jbosnu/2008_02/2008_02_17-02_21.txt,,,22,1
2008-02-18,34,0,0,unknown,undated,jbosnu/2008_02/2008_02_18-02_21.txt,,,34,1
2008-02-19,27,0,0,unknown,undated,jbosnu/2008_02/2008_02_19-02_21.txt,,,27,1
2008-02-20,27,0,0,unknown,undated,jbosnu/2008_02/2008_02_20-02_21.txt,,,27,1
2008-02-21,22,0,0,unknown,undated,jbosnu/2008_02/2008_02_21-02_21.txt,,,22,1
2008-02-22,30,0,0,unknown,undated,jbosnu/2008_02/2008_02_22-02_21.txt,,,30,1
2008-02-23,16,0,0,unknown,undated,jbosnu/2008_02/2008_02_23-02_21.txt,,,16,1
2008-02-24,10,0,0,unknown,undated,jbosnu/2008_02/2008_02_24-02_21.txt,,,10,1
2008-02-25,23,0,0,unknown,undated,jbosnu/2008_02/2008_02_25-02_21.txt,,,23,1
2008-02-26,19,0,0,unknown,undated,jbosnu/2008_02/2008_02_26-02_21.txt,,,19,1
2008-02-27,10,0,0,unknown,undated,jbosnu/2008_02/2008_02_27-02_21.txt,,,10,1
2008-02-28,24,0,0,unknown,undated,jbosnu/2008_02/2008_02_28-02_21.txt,,,24,1
2008-02-29,9,0,0,unknown,undated,jbosnu/2008_02/2008_02_29-02_21.txt,,,9,1
2008-03-01,15,0,0,unknown,undated,jbosnu/2008_03/2008_03_01-02_21.txt,,,15,1
2008-03-02,14,0,0,unknown,undated,jbosnu/2008_03/2008_03_02-02_21.txt,,,14,1
2008-03-03,15,0,0,unknown,undated,jbosnu/2008_03/2008_03_03-02_21.txt,,,15,1
2008-03-04,15,0,0,unknown,undated,jbosnu/2008_03/2008_03_04-02_21.txt,,,15,1
2008-03-05,35,0,0,unknown,undated,jbosnu/2008_03/2008_03_05-02_21.txt,,,35,1
2008-03-06,22,0,0,unknown,undated,jbosnu/2008_03/2008_03_06-02_21.txt,,,22,1
2008-03-07,17,0,0,unknown,undated,jbosnu/2008_03/2008_03_07-02_21.txt,,,17,1
2008-03-08,15,0,0,unknown,undated,jbosnu/2008_03/2008_03_08-02_21.txt,,,15,1
2008-03-10,31,0,0,unknown,undated,jbosnu/2008_03/2008_03_10-02_21.txt,,,31,1
2008-03-11,9,0,0,unknown,undated,jbosnu/2008_03/2008_03_11-02_21.txt,,,9,1
2008-03-12,15,0,0,unknown,undated,jbosnu/2008_03/2008_03_12-02_21.txt,,,15,1
2008-03-13,5,0,0,unknown,undated,jbosnu/2008_03/2008_03_13-02_21.txt,,,5,1
2008-03-14,11,0,0,unknown,undated,jbosnu/2008_03/2008_03_14-02_21.txt,,,11,1
2008-03-15,8,0,0,unknown,undated,jbosnu/2008_03/2008_03_15-02_21.txt,,,8,1
2008-03-16,22,2,1,unknown,undated,jbosnu/2008_03/2008_03_16-02_21.txt,,,22,1
2008-03-17,18,0,0,unknown,undated,jbosnu/2008_03/2008_03_17-02_21.txt,,,18,1
2008-03-18,26,0,0,unknown,undated,jbosnu/2008_03/2008_03_18-02_21.txt,,,26,1
2008-03-19,16,0,0,unknown,undated,jbosnu/2008_03/2008_03_19-02_21.txt,,,16,1
2008-03-20,24,0,0,unknown,undated,jbosnu/2008_03/2008_03_20-02_21.txt,,,24,1
2008-03-21,19,0,0,unknown,undated,jbosnu/2008_03/2008_03_21-02_21.txt,,,19,1
2008-03-22,23,0,0,unknown,undated,jbosnu/2008_03/2008_03_22-02_21.txt,,,23,1
2008-03-23,16,0,0,unknown,undated,jbosnu/2008_03/2008_03_23-02_21.txt,,,16,1
2008-03-24,26,0,0,unknown,undated,jbosnu/2008_03/2008_03_24-02_21.txt,,,26,1
2008-03-25,15,0,0,unknown,undated,jbosnu/2008_03/2008_03_25-02_21.txt,,,15,1
2008-03-26,18,0,0,unknown,undated,jbosnu/2008_03/2008_03_26-02_21.txt,,,18,1
2008-03-27,13,0,0,unknown,undated,jbosnu/2008_03/2008_03_27-02_21.txt,,,13,1
2008-03-28,16,0,0,unknown,undated,jbosnu/2008_03/2008_03_28-02_21.txt,,,16,1
2008-03-29,17,0,0,unknown,undated,jbosnu/2008_03/2008_03_29-02_21.txt,,,17,1
2008-03-30,18,0,0,unknown,undated,jbosnu/2008_03/2008_03_30-02_21.txt,,,18,1
2008-03-31,16,0,0,unknown,undated,jbosnu/2008_03/2008_03_31-02_21.txt,,,16,1
2008-04-01,23,0,0,unknown,undated,jbosnu/2008_04/2008_04_01-02_21.txt,,,23,1
2008-04-02,26,0,0,unknown,undated,jbosnu/2008_04/2008_04_02-02_21.txt,,,26,1
2008-04-03,28,0,0,unknown,undated,jbosnu/2008_04/2008_04_03-02_21.txt,,,28,1
2008-04-04,20,0,0,unknown,undated,jbosnu/2008_04/2008_04_04-02_21.txt,,,20,1
2008-04-05,12,0,0,unknown,undated,jbosnu/2008_04/2008_04_05-02_21.txt,,,12,1
2008-04-06,20,0,0,unknown,undated,jbosnu/2008_04/2008_04_06-02_21.txt,,,20,1
2008-04-07,19,0,0,unknown,undated,jbosnu/2008_04/2008_04_07-02_21.txt,,,19,1
2008-04-08,15,0,0,unknown,undated,jbosnu/2008_04/2008_04_08-02_21.txt,,,15,1
2008-04-09,18,0,0,unknown,undated,jbosnu/2008_04/2008_04_09-02_21.txt,,,18,1
2008-04-10,18,0,0,unknown,undated,jbosnu/2008_04/2008_04_10-02_21.txt,,,18,1
2008-04-11,19,0,0,unknown,undated,jbosnu/2008_04/2008_04_11-02_21.txt,,,19,1
2008-04-12,32,0,0,unknown,undated,jbosnu/2008_04/2008_04_12-02_21.txt,,,32,1
2008-04-13,20,0,0,unknown,undated,jbosnu/2008_04/2008_04_13-02_21.txt,,,20,1
2008-04-14,19,1,1,unknown,undated,jbosnu/2008_04/2008_04_14-02_21.txt,,,19,1
2008-04-15,18,0,0,unknown,undated,jbosnu/2008_04/2008_04_15-02_21.txt,,,18,1
2008-04-16,12,0,0,unknown,undated,jbosnu/2008_04/2008_04_16-02_21.txt,,,12,1
2008-04-17,29,0,0,unknown,undated,jbosnu/2008_04/2008_04_17-02_21.txt,,,29,1
2008-04-18,24,0,0,unknown,undated,jbosnu/2008_04/2008_04_18-02_21.txt,,,24,1
2008-04-19,14,0,0,unknown,undated,jbosnu/2008_04/2008_04_19-02_21.txt,,,14,1
2008-04-20,31,0,0,unknown,undated,jbosnu/2008_04/2008_04_20-02_21.txt,,,31,1
2008-04-21,25,0,0,unknown,undated,jbosnu/2008_04/2008_04_21-02_21.txt,,,25,1
2008-04-22,25,0,0,unknown,undated,jbosnu/2008_04/2008_04_22-02_21.txt,,,25,1
2008-04-23,13,0,0,unknown,undated,jbosnu/2008_04/2008_04_23-02_21.txt,,,13,1
2008-04-24,16,0,0,unknown,undated,jbosnu/2008_04/2008_04_24-02_21.txt,,,16,1
2008-04-25,32,2,1,unknown,undated,jbosnu/2008_04/2008_04_25-02_21.txt,,,32,1
2008-04-26,43,0,0,unknown,undated,jbosnu/2008_04/2008_04_26-02_21.txt,,,43,1
2008-04-27,46,0,0,unknown,undated,jbosnu/2008_04/2008_04_27-02_21.txt,,,46,1
2008-04-28,23,0,0,unknown,undated,jbosnu/2008_04/2008_04_28-02_22.txt,,,23,1
2008-04-29,24,0,0,unknown,undated,jbosnu/2008_04/2008_04_29-02_21.txt,,,24,1
2008-04-30,17,1,1,unknown,undated,jbosnu/2008_04/2008_04_30-02_21.txt,,,17,1
2008-05-01,15,0,0,unknown,undated,jbosnu/2008_05/2008_05_01-02_21.txt,,,15,1
2008-05-02,17,0,0,unknown,undated,jbosnu/2008_05/2008_05_02-02_21.txt,,,17,1
2008-05-03,17,0,0,unknown,undated,jbosnu/2008_05/2008_05_03-02_21.txt,,,17,1
2008-05-04,15,0,0,unknown,undated,jbosnu/2008_05/2008_05_04-02_21.txt,,,15,1
2008-05-05,9,0,0,unknown,undated,jbosnu/2008_05/2008_05_05-02_21.txt,,,9,1
2008-05-06,23,0,0,unknown,undated,jbosnu/2008_05/2008_05_06-02_22.txt,,,23,1
2008-05-07,17,0,0,unknown,undated,jbosnu/2008_05/2008_05_07-02_22.txt,,,17,1
2008-05-08,12,0,0,unknown,undated,jbosnu/2008_05/2008_05_08-02_21.txt,,,12,1
2008-05-09,17,0,0,unknown,undated,jbosnu/2008_05/2008_05_09-02_21.txt,,,17,1
2008-05-10,9,0,0,unknown,undated,jbosnu/2008_05/2008_05_10-02_21.txt,,,9,1
2008-05-11,11,0,0,unknown,undated,jbosnu/2008_05/2008_05_11-02_22.txt,,,11,1
2008-05-12,10,0,0,unknown,undated,jbosnu/2008_05/2008_05_12-02_21.txt,,,10,1
2008-05-13,23,0,0,unknown,undated,jbosnu/2008_05/2008_05_13-02_22.txt,,,23,1
2008-05-14,19,0,0,unknown,undated,jbosnu/2008_05/2008_05_14-02_21.txt,,,19,1
2008-05-15,11,0,0,unknown,undated,jbosnu/2008_05/2008_05_15-02_21.txt,,,11,1
2008-05-16,25,0,0,unknown,undated,jbosnu/2008_05/2008_05_16-02_21.txt,,,25,1
2008-05-17,13,0,0,unknown,undated,jbosnu/2008_05/2008_05_17-02_21.txt,,,13,1
2008-05-18,18,0,0,unknown,undated,jbosnu/2008_05/2008_05_18-02_21.txt,,,18,1
2008-05-19,44,33,2,unknown,undated,jbosnu/2008_05/2008_05_19-02_21.txt,,,44,1
2008-05-20,22,0,0,unknown,undated,jbosnu/2008_05/2008_05_20-02_21.txt,,,22,1
2008-05-21,22,0,0,unknown,undated,jbosnu/2008_05/2008_05_21-02_21.txt,,,22,1
2008-05-22,12,0,0,unknown,undated,jbosnu/2008_05/2008_05_22-02_21.txt,,,12,1
2008-05-23,14,0,0,unknown,undated,jbosnu/2008_05/2008_05_23-02_21.txt,,,14,1
2008-05-24,21,0,0,unknown,undated,jbosnu/2008_05/2008_05_24-02_21.txt,,,21,1
2008-05-25,25,0,0,unknown,undated,jbosnu/2008_05/2008_05_25-02_21.txt,,,25,1
2008-05-26,13,0,0,unknown,undated,jbosnu/2008_05/2008_05_26-02_21.txt,,,13,1
2008-05-27,14,0,0,unknown,undated,jbosnu/2008_05/2008_05_27-02_21.txt,,,14,1
2008-05-28,33,0,0,unknown,undated,jbosnu/2008_05/2008_05_28-02_21.txt,,,33,1
2008-05-29,20,0,0,unknown,undated,jbosnu/2008_05/2008_05_29-02_21.txt,,,20,1
2008-05-30,24,0,0,unknown,undated,jbosnu/2008_05/2008_05_30-02_21.txt,,,24,1
2008-05-31,18,2,2,unknown,undated,jbosnu/2008_05/2008_05_31-02_21.txt,,,18,1
2008-06-01,31,0,0,unknown,undated,jbosnu/2008_06/2008_06_01-02_21.txt,,,31,1
2008-06-02,22,0,0,unknown,undated,jbosnu/2008_06/2008_06_02-02_21.txt,,,22,1
2008-06-03,29,0,0,unknown,undated,jbosnu/2008_06/2008_06_03-02_21.txt,,,29,1
2008-06-04,15,0,0,unknown,undated,jbosnu/2008_06/2008_06_04-02_21.txt,,,15,1
2008-06-05,22,0,0,unknown,undated,jbosnu/2008_06/2008_06_05-02_21.txt,,,22,1
2008-06-06,20,0,0,unknown,undated,jbosnu/2008_06/2008_06_06-02_21.txt,,,20,1
2008-06-07,24,0,0,unknown,undated,jbosnu/2008_06/2008_06_07-02_21.txt,,,24,1
2008-06-08,16,0,0,unknown,undated,jbosnu/2008_06/2008_06_08-02_21.txt,,,16,1
2008-06-09,38,0,0,unknown,undated,jbosnu/2008_06/2008_06_09-02_21.txt,,,38,1
2008-06-10,18,0,0,unknown,undated,jbosnu/2008_06/2008_06_10-02_21.txt,,,18,1
2008-06-11,14,0,0,unknown,undated,jbosnu/2008_06/2008_06_11-02_21.txt,,,14,1
2008-06-12,22,0,0,unknown,undated,jbosnu/2008_06/2008_06_12-02_21.txt,,,22,1
2008-06-13,19,0,0,unknown,undated,jbosnu/2008_06/2008_06_13-02_21.txt,,,19,1
2008-06-14,18,0,0,unknown,undated,jbosnu/2008_06/2008_06_14-02_21.txt,,,18,1
2008-06-15,9,0,0,unknown,undated,jbosnu/2008_06/2008_06_15-02_21.txt,,,9,1
2008-06-16,21,0,0,unknown,undated,jbosnu/2008_06/2008_06_16-02_21.txt,,,21,1
2008-06-17,12,0,0,unknown,undated,jbosnu/2008_06/2008_06_17-02_21.txt,,,12,1
2008-06-18,22,0,0,unknown,undated,jbosnu/2008_06/2008_06_18-02_21.txt,,,22,1
2008-06-19,32,0,0,unknown,undated,jbosnu/2008_06/2008_06_19-02_21.txt,,,32,1
2008-06-20,24,0,0,unknown,undated,jbosnu/2008_06/2008_06_20-02_21.txt,,,24,1
2008-06-21,18,0,0,unknown,undated,jbosnu/2008_06/2008_06_21-02_21.txt,,,18,1
2008-06-22,14,0,0,unknown,undated,jbosnu/2008_06/2008_06_22-02_21.txt,,,14,1
2008-06-23,25,0,0,unknown,undated,jbosnu/2008_06/2008_06_23-02_21.txt,,,25,1
2008-06-24,24,0,0,unknown,undated,jbosnu/2008_06/2008_06_24-02_21.txt,,,24,1
2008-06-25,37,0,0,unknown,undated,jbosnu/2008_06/2008_06_25-02_21.txt,,,37,1
2008-06-26,37,0,0,unknown,undated,jbosnu/2008_06/2008_06_26-02_21.txt,,,37,1
2008-06-27,22,4,2,unknown,undated,jbosnu/2008_06/2008_06_27-02_21.txt,,,22,1
2008-06-28,11,0,0,unknown,undated,jbosnu/2008_06/2008_06_28-02_21.txt,,,11,1
2008-06-29,25,0,0,unknown,undated,jbosnu/2008_06/2008_06_29-02_21.txt,,,25,1
2008-06-30,18,0,0,unknown,undated,jbosnu/2008_06/2008_06_30-02_21.txt,,,18,1
2008-07-01,9,0,0,unknown,undated,jbosnu/2008_07/2008_07_01-02_21.txt,,,9,1
2008-07-02,15,0,0,unknown,undated,jbosnu/2008_07/2008_07_02-02_21.txt,,,15,1
2008-07-03,16,0,0,unknown,undated,jbosnu/2008_07/2008_07_03-02_21.txt,,,16,1
2008-07-04,16,0,0,unknown,undated,jbosnu/2008_07/2008_07_04-02_21.txt,,,16,1
2008-07-05,18,0,0,unknown,undated,jbosnu/2008_07/2008_07_05-02_21.txt,,,18,1
2008-07-06,19,0,0,unknown,undated,jbosnu/2008_07/2008_07_06-02_21.txt,,,19,1
2008-07-07,15,0,0,unknown,undated,jbosnu/2008_07/2008_07_07-02_21.txt,,,15,1
